IPS10   ,IPS11   ,IPS299  ,IPS12   ,IPS13   ,IPS18   ,IPS25   ,IPS32   ,IPS34   ,IPS38   ,IPS43   ,IPS307  ,IPS306  ,PMP     ,UTL11   ,CES275  ,CES277  ,CES278  ,CES275R  ,CES277R  ,CES278 R ,CES002  ,CES003  ,CES006  ,CES011  ,CES015  ,CES017  ,CES033  ,CES046  ,CES048  ,CES049  ,CES053  ,CES088  ,CES140  ,LHEL    ,LHELX   ,LHEM    ,LHNAG   ,LHUR    ,LHU680  ,LHU5    ,LHU14   ,LHU15   ,LHU26   ,LHU27   ,CES151  ,CES155  ,HSBR    ,HSFR    ,HSNE    ,HSMW    ,HSSOU   ,HSWST   ,FYFF    ,FYGM3   ,FYGM6   ,FYGT1   ,FYGT5   ,FYGT10  ,FYAAAC  ,FYBAAC  ,Sfygm6,Sfygt1,Sfygt10,sFYAAAC  ,sFYBAAC  ,FM1     ,MZMSL,FM2     ,FMFBA   ,FMRRA   ,FMRNBA  ,BUSLOANS,CCINRV  ,PI071   ,PI072   ,PI073   ,PI074   ,PWFSA   ,PWFCSA  ,PWIMSA  ,PWCMSA  ,PWCMSAR ,PSCCOM  ,PSCCOMR ,PW561   ,PW561R   ,PMCP    ,EXRUS   ,EXRSW   ,EXRJAN  ,EXRUK   ,EXRCAN  ,FSPCOM  ,FSPIN   ,FSDXP   ,FSPXE   ,FSDJ    ,HHSNTN  ,PMI     ,PMNO    ,PMDEL   ,PMNV    ,MOCMQ   ,MSONDQ  ,CPIAUCSL,Date
93.8168,96.1089,96.439,95.5566,89.6953,98.0527,98.0811,90.8026,82.2238,103.5109,93.5134,88.5041,88.7302,53.3,82.2205,14.16,16.11,13.41,14.79515605,16.83262457,14.01151431,105424,24339,573.3,6049,17636,10951,6685,100901,25055,5781.8,14529.7,7404,19816,90,1.136,131209,127852,4.3,14.7,2628,1918,1476,594,883,40.7,5,1547,1540,132,340,690,378,5.45,4.95,5.06,5.38,5.61,5.64,6.69,7.33,0.11,0.43,0.69,1.05,1.69,1075.6,3609.5,4141.7,486899,46127,46055,867.1,799200.2,95.707,105.168,93.256,94.937,130.7,128.9,123.6,100.6,104.0589184,269.6833,278.9557905,38.1,39.409988,40.5,96.24,1.5051,131.75,167.23,1.4298,1112.197,1290.173,1.43,27.96,9037.44,104.3,52.2,55.3,52.4,45.9,148.051,45.868,162.2,01.04.1998
94.43,96.7384,96.9706,95.9565,90.2026,98.4042,98.9353,91.3897,82.6627,103.4767,94.0033,90.1298,87.9136,53.2,82.0715,14.2,16.12,13.45,14.8145057,16.81759379,14.03204941,105766,24361,569.9,6087,17624,10952,6672,101280,25137,5792.5,14577.2,7431,19875,91,1.116,131325,127959,4.4,14.7,2641,1950,1490,651,839,40.9,4.9,1554,1536,147,294,707,388,5.49,5,5.14,5.44,5.63,5.65,6.69,7.3,0.14,0.44,0.65,1.04,1.65,1077.6,3646.1,4163.5,488843,45514,45361,877.8,803080.3,95.852,104.409,93.647,95.136,130.5,128.8,123.5,99.6,102.9297783,276.4185,285.6595877,38.3,39.58042681,41.1,96.44,1.479,134.9,163.82,1.4452,1108.417,1294.304,1.45,27.38,9080.07,101.7,50.9,51.5,51.5,45.8,148.173,45.717,162.6,01.05.1998
93.9757,96.356,96.4377,94.79,85.7201,98.6961,99.8067,90.8371,81.8407,103.5321,93.4268,94.1031,88.4881,50.6,81.0191,14.19,16.17,13.43,14.8190695,16.88684664,14.02537726,105967,24386,568.6,6130,17607,10947,6660,101460,25168,5797.6,14596.1,7458,19879,90,1.062,131244,127874,4.5,14.1,2546,2079,1613,824,789,40.8,4.8,1551,1641,139,318,772,412,5.56,4.98,5.12,5.41,5.52,5.5,6.53,7.13,0.14,0.43,0.52,1.03,1.63,1076,3684.7,4189.3,491865,45413,45162,889.9,811063.8,95.755,103.996,93.66,95.048,130.4,128.7,123.1,97.1,100.5030327,273.0477,282.6171155,33.6,34.77756847,39.3,98.12,1.4949,140.33,165.04,1.4655,1108.39,1292.625,1.45,28.04,8872.96,99.3,48.9,50.2,50.9,41.9,143.727,45.926,162.8,01.06.1998
93.6761,95.9837,95.7216,93.765,81.822,98.9249,99.4967,90.6267,81.6695,103.5506,93.0863,95.1705,88.9161,50.8,80.2175,14.17,16.24,13.34,14.76087794,16.91719533,13.89626759,106037,24237,564.2,6172,17421,10782,6639,101730,25199,5798.3,14621,7488,19930,91,1.054,131329,127913,4.5,14.1,2593,2005,1577,755,821,40.9,4.8,1610,1698,152,312,803,431,5.54,4.96,5.03,5.36,5.46,5.46,6.55,7.15,0.07,0.4,0.5,1.09,1.69,1074.4,3712.6,4206.6,494660,44889,44631,895.3,818714.7,95.997,104.111,93.891,95.321,130.7,129,123,97.4,100.5232576,266.705,275.2572425,35.9,37.05118017,38.4,98.7,1.5136,140.79,164.37,1.4869,1156.577,1346.409,1.39,29.23,9097.14,100,49.2,51.8,50.2,44.1,142.172,44.561,163.2,01.07.1998
95.7065,98.2471,98.5795,96.9039,92.5442,98.768,102.3133,92.3445,84.8984,103.4164,95.4871,93.1331,89.4064,50.7,81.7961,14.28,16.32,13.46,14.85225748,16.97400855,13.99939676,106363,24421,562.1,6215,17564,10929,6635,101901,25242,5804.8,14638.9,7502,19959,90,1.08,131390,127970,4.5,13.7,2597,1963,1626,808,818,40.9,4.8,1654,1614,132,316,779,387,5.55,4.9,4.95,5.21,5.27,5.34,6.52,7.14,0.05,0.31,0.44,1.18,1.8,1074.3,3752.3,4229.6,497884,44954,44683,902.8,821449.1,96.147,103.753,94.054,95.566,130.4,128.7,122.7,93.6,96.38454964,260.8067,268.565559,30.4,31.30438364,37.8,100.14,1.4933,144.68,163.42,1.5346,1074.62,1266.947,1.48,27.49,8478.52,98.3,49.3,50.9,50.3,44.8,147.026,46.45,163.4,01.08.1998
95.4823,97.702,97.8502,95.9627,91.7561,97.7585,102.0554,92.5362,85.5786,102.4392,95.1915,93.3362,87.45,51.2,81.0781,14.31,16.27,13.53,14.88748557,16.92658212,14.07600836,106558,24420,557.8,6225,17558,10924,6634,102123,25302,5812.3,14672.6,7523,19985,86,1.012,131986,128399,4.6,14.4,2624,1985,1688,772,916,40.7,4.7,1577,1582,145,314,713,410,5.51,4.61,4.63,4.71,4.62,4.81,6.4,7.09,0.02,0.1,0.2,1.59,2.28,1078.8,3810.9,4271.8,502592,44847,44596,913.2,828274,96.121,103.455,93.974,95.622,130.4,128.6,122.3,91.4,94.12588565,254.96,262.5638491,36,37.07365299,34,96.14,1.4,134.48,168.23,1.5218,1020.64,1216.629,1.59,26.31,7909.79,93.9,48.7,49.4,50.8,43.2,146.918,46.49,163.5,01.09.1998
96.1376,98.2994,98.4785,96.4415,93.5233,97.6791,102.9387,93.2613,86.8089,102.6813,96.052,92.8532,87.2543,52.4,81.3627,14.34,16.38,13.52,14.87706194,16.99346405,14.02635128,106734,24406,553.1,6262,17512,10905,6607,102329,25314,5809,14681,7543,20001,85,1.003,131999,128389,4.5,14.1,2823,1909,1582,723,858,40.9,4.8,1719,1715,167,355,833,360,5.07,3.96,4.05,4.12,4.18,4.53,6.37,7.18,0.09,0.16,0.57,1.84,2.65,1084.9,3872.9,4313.1,506866,44884,44710,935.3,833170.5,96.39,103.343,94.168,96.007,130.9,129.2,122.2,93.9,96.44221684,253.235,260.0909987,35.2,36.15299289,34.7,92.66,1.3373,121.05,169.44,1.5452,1032.47,1232.99,1.59,26.39,8164.47,87.5,48.7,48,49.8,47.3,148.461,44.283,163.9,01.10.1998
96.0531,98.0532,98.0413,95.7498,93.0554,96.8887,103.0772,93.3844,87.4127,102.554,96.1986,86.8931,89.4228,50.4,81.0523,14.38,16.42,13.54,14.91531049,17.03125162,14.04404062,106976,24395,548.7,6301,17466,10875,6591,102625,25372,5820,14718.2,7560,20044,89,1.094,132280,128897,4.4,14.5,2510,1998,1590,715,875,40.8,4.8,1672,1660,142,325,791,402,4.83,4.41,4.42,4.53,4.54,4.83,6.41,7.34,0.01,0.12,0.42,1.58,2.51,1093.5,3930.8,4352.2,510380,44824,44741,944.1,838701.9,96.411,103.109,94.091,96.13,130.8,129.1,122,93.6,96.10546959,243.2874,249.7996776,32.7,33.57530829,34.5,93.58,1.3852,120.29,166.11,1.5404,1144.434,1365.757,1.43,29.5,9005.75,94.3,48.2,48.3,50.4,44.6,149.815,44.951,164.1,01.11.1998
96.3926,98.0916,97.9968,95.5822,93.6985,96.3715,103.5038,94.1184,88.7397,102.8714,96.7062,86.5003,90.7337,47.7,81.059,14.41,16.46,13.56,14.92815631,17.05187042,14.04759192,107285,24454,546.1,6378,17449,10868,6581,102910,25420,5833.7,14743.5,7576,20079,87,1.069,132602,129320,4.4,14,2587,1806,1559,756,803,41.1,4.8,1742,1792,162,427,763,440,4.68,4.39,4.4,4.52,4.45,4.65,6.22,7.23,0.01,0.13,0.26,1.57,2.58,1094.9,3977.7,4384.3,513861,45129,45012,940.9,839922.1,96.529,102.749,94.379,96.263,131.3,129.8,121.3,90.2,92.43034421,233.3582,239.1283675,26.1,26.74536567,31.9,92.87,1.3604,117.07,167.08,1.5433,1190.051,1426.916,1.37,31.38,9018.68,91.9,46.8,49.7,48.5,42.9,151.306,43.144,164.4,01.12.1998
96.9448,98.8331,98.8829,96.6993,93.9593,97.8517,104.0643,94.411,88.9737,103.094,97.0937,92.4536,93.6173,55.6,80.9744,14.43,16.49,13.59,14.9256819,17.05644452,14.05682723,107393,24400,536.9,6357,17426,10851,6575,103077,25450,5835.6,14772.4,7596,20084,92,1.141,133027,129802,4.3,13.4,2462,1993,1490,775,714,40.7,4.8,1732,1748,150,304,837,457,4.63,4.34,4.33,4.51,4.6,4.72,6.24,7.29,-0.01,0.17,0.38,1.52,2.57,1096.5,4010.9,4406.7,516407,44474,44268,938.3,850900.4,96.679,102.698,94.727,96.356,131.7,130.3,121.2,91,93.10701167,238.3142,243.8321209,30.2,30.89925003,33.7,92.02,1.3856,113.29,164.98,1.5194,1248.775,1505.561,1.3,32.86,9345.592,95.7,50.6,52.4,51,42.6,151.131,46.633,164.7,01.01.1999
97.4581,99.2002,99.3195,96.9527,94.5974,97.9397,105.0215,95.1142,89.8987,103.8146,97.9033,86.969,94.6217,56,81.2471,14.46,16.46,13.63,14.95965239,17.0287606,14.10097248,107729,24433,529.8,6429,17394,10844,6550,103440,25557,5856.5,14842.1,7605,20144,93,1.116,132856,129647,4.4,13.8,2566,1946,1551,749,801,40.7,4.8,1720,1670,175,299,852,344,4.76,4.44,4.44,4.7,4.91,5,6.4,7.39,0,0.26,0.56,1.4,2.39,1096.1,4055.3,4432.9,520265,44207,44091,936,859494,96.66,102.291,94.514,96.513,131.2,129.5,120.8,89,91.06163543,231.7568,237.1253172,26.2,26.80690841,35.2,93.64,1.4272,116.67,162.76,1.4977,1246.582,1509.137,1.3,32.64,9322.944,103.6,51.7,55,50.8,44,154.255,44.828,164.7,01.02.1999
97.6494,99.0187,99.0573,96.7066,94.055,97.8179,104.8108,95.802,90.7679,103.9211,97.8159,93.8706,93.7324,55.7,80.7833,14.51,16.57,13.69,15.00160251,17.13139584,14.1538207,107829,24378,527.3,6402,17368,10842,6526,103619,25588,5859.9,14859.6,7613,20168,89,1.141,132947,129656,4.2,13.4,2473,1905,1472,758,714,40.5,4.8,1665,1710,157,353,817,383,4.81,4.44,4.47,4.78,5.14,5.23,6.62,7.53,0.03,0.34,0.79,1.39,2.3,1096.1,4068.5,4443.4,524599,44032,43968,941.1,867664.7,96.723,101.888,94.457,96.735,131.5,130,121.1,89.6,91.64740298,226.0722,231.2380582,33.3,34.06092097,42.5,95.75,1.466,119.47,162.13,1.5176,1281.664,1537.881,1.3,33.77,9753.634,99,52.4,55.9,52.3,43.8,152.592,44.841,164.8,01.03.1999
97.8439,99.0064,98.9281,96.4577,94.7798,97.1581,105.1999,96.2704,91.823,103.8978,98.1507,92.7157,94.9777,57.2,80.678,14.58,16.61,13.75,14.99521757,17.08302908,14.14158036,108142,24423,521,6480,17342,10832,6510,103956,25655,5867.9,14908.8,7626,20237,88,1.087,132955,129615,4.3,13.3,2781,1848,1480,782,698,40.7,4.8,1600,1553,142,347,672,392,4.74,4.29,4.37,4.69,5.08,5.18,6.64,7.48,0.08,0.4,0.89,1.46,2.3,1101,4112.9,4473.9,528337,43507,43341,945.1,872336.8,97.231,102.059,95.758,96.917,132.1,130.8,121.9,91.3,93.09961557,223.6067,228.0142148,42.4,43.23574699,47.4,95.89,1.4971,119.77,160.89,1.4881,1334.758,1600.567,1.24,35.42,10415.73,97.4,52.3,54,49.5,46.4,151.841,44.792,165.9,01.04.1999
98.6116,99.8687,99.9482,97.5096,95.8015,98.2231,106.5222,96.9041,92.7177,104.1876,99.1061,91.5021,94.7192,58.5,81.083,14.66,16.73,13.81,15.06030285,17.18682583,14.18709293,108364,24445,515.3,6516,17333,10831,6502,104148,25706,5874.4,14939.6,7641,20229,89,1.126,133311,129937,4.2,13.4,2511,1789,1505,787,718,40.8,4.9,1640,1611,147,348,706,410,4.74,4.5,4.56,4.85,5.44,5.54,6.93,7.72,0.06,0.35,1.04,1.39,2.18,1101.7,4140.6,4492.6,533210,43745,43618,941.5,881313.6,97.342,101.846,95.803,97.129,132.3,131,122.2,96.8,98.59943978,224.5495,228.7237077,47.2,48.07741278,51.2,96.04,1.5078,122,161.54,1.4611,1332.074,1597.575,1.24,35.54,10853.87,97.6,54.3,57.8,52.1,43.2,151.664,45.749,166,01.05.1999
98.4941,99.2797,99.1164,96.5011,95.2262,97.035,106.1456,97.4253,93.6371,104.6202,98.8292,93.0144,94.3399,61.6,80.4793,14.72,16.81,13.85,15.11526416,17.26138522,14.22190276,108578,24433,511.7,6547,17294,10815,6479,104417,25751,5881.2,14964.6,7656,20272,85,1.059,133378,129982,4.3,14.3,2521,1773,1624,812,812,40.8,4.9,1702,1559,166,353,681,359,4.76,4.57,4.82,5.1,5.81,5.9,7.23,8.02,0.25,0.53,1.33,1.33,2.12,1098.4,4169.5,4513.8,536993,43110,42966,947.3,883883.8,97.385,101.594,95.841,97.237,132.4,131.3,122.6,97,98.73778502,225.8323,229.8781555,48.8,49.6742671,54.2,96.99,1.5374,120.72,159.5,1.4695,1322.553,1594.341,1.25,34.62,10704.02,99.8,55.8,59.4,52.6,44.5,151.846,45.321,166,01.06.1999
99.1574,99.4678,99.0836,96.0869,95.2734,96.4316,107.146,98.7349,95.8469,103.9946,99.324,95.2795,95.3351,58.1,80.5056,14.76,16.82,13.91,15.11923298,17.22936983,14.24854544,108806,24485,513.1,6571,17319,10844,6475,104660,25798,5896.6,14994.9,7667,20339,86,1.058,133414,130146,4.3,13.6,2643,1783,1513,781,732,40.8,4.9,1682,1669,179,329,733,428,4.99,4.55,4.58,5.03,5.68,5.79,7.19,7.95,0.03,0.48,1.24,1.4,2.16,1097.7,4194,4538.8,540543,42131,41822,949.2,891190,97.624,101.561,96.295,97.428,132.7,131.7,123.4,97.3,98.89015367,221.4371,225.0560005,53.7,54.57760794,55.5,97.33,1.5474,119.33,157.51,1.489,1380.99,1673.688,1.2,34.62,11052.22,99.2,53.6,54.6,54,44.9,151.103,48.051,166.7,01.07.1999
99.661,100.2268,100.1003,97.4927,97.7241,97.4085,107.3425,98.8852,96.1685,104.4721,100.0626,94.6013,95.7236,58.3,80.7159,14.79,16.83,13.95,15.12347257,17.20946879,14.26453295,108963,24468,511.9,6586,17288,10820,6468,104870,25840,5908.9,15018.8,7672,20375,86,1.092,133591,130366,4.2,13.1,2546,1824,1455,748,706,40.8,4.9,1671,1648,180,337,735,396,5.07,4.72,4.87,5.2,5.84,5.94,7.4,8.15,0.15,0.48,1.22,1.46,2.21,1098.4,4220.6,4558,544813,42249,41906,955.4,899799.4,97.795,101.44,96.64,97.576,133.5,132.7,124.1,102.4,104.0322663,227.3541,230.9781471,57.2,58.11177373,60.6,95.13,1.5093,113.23,160.58,1.4932,1327.489,1618.025,1.25,34.67,10935.47,98.4,54.8,57.5,51.4,46,154.19,48.632,167.1,01.08.1999
99.3039,99.6816,99.341,96.6588,96.3031,96.8217,106.9507,98.7813,95.7948,104.8186,99.7158,93.6056,97.0194,59.9,80.0458,14.86,16.9,14.01,15.14070874,17.2192448,14.27465205,109121,24485,509.6,6613,17281,10821,6460,105040,25888,5919.1,15032.1,7666,20404,83,1.04,133707,130434,4.2,13.1,2611,1835,1449,739,709,41,4.8,1551,1635,136,357,757,385,5.22,4.68,4.88,5.25,5.8,5.92,7.39,8.2,0.2,0.57,1.24,1.47,2.28,1096.3,4234.9,4572.8,550321,42207,41869,965.9,904149.9,98.146,101.365,97.319,97.855,134.5,134,124.6,106.4,107.8036029,231.1014,234.1500334,65.5,66.36406006,65.8,94,1.5262,106.88,162.47,1.4771,1318.172,1624.129,1.27,31.99,10714.03,101.5,57,63.5,55.8,43.8,152.159,48.884,167.8,01.09.1999
100.6419,101.0556,100.8292,98.4465,99.1177,98.1934,107.8964,100.0676,97.8064,105.6756,101.2808,92.0025,97.4986,59.7,80.9021,14.89,16.99,14,15.14874049,17.28523176,14.24327514,109490,24508,510.9,6640,17275,10819,6456,105439,25949,5923.9,15077.5,7669,20457,86,1.103,133993,130758,4.1,13.3,2536,1847,1438,713,724,40.9,4.9,1649,1608,138,389,719,362,5.2,4.86,4.98,5.43,6.03,6.11,7.55,8.38,0.12,0.57,1.25,1.44,2.27,1102.4,4260.9,4592.7,557819,41727,41446,973.4,909865.9,98.292,101.139,97.452,98.088,134.4,133.8,124.9,103.8,105.0150238,232.1229,234.8399988,60.9,61.6128608,68.8,92.81,1.4896,105.97,165.72,1.4776,1300.01,1598.373,1.28,31.67,10396.88,97.1,57.2,61.3,56.2,48.4,154.468,47.101,168.1,01.10.1999
101.2578,101.1567,100.7154,98.3545,98.1482,98.4666,107.9494,101.3785,99.4268,106.9531,102.0762,87.7078,96.1873,60.2,81.1342,14.9,17.01,14,15.1455087,17.29027536,14.23067931,109746,24562,511.5,6687,17283,10823,6460,105680,25991,5938.6,15091.3,7671,20496,85,1.102,134309,130989,4.1,12.9,2562,1775,1378,697,682,41,4.9,1672,1648,149,367,723,409,5.42,5.07,5.2,5.55,5.97,6.03,7.36,8.15,0.13,0.48,0.96,1.33,2.12,1111.3,4297.6,4618.3,571684,41918,41683,990.5,917569.6,98.379,100.985,97.373,98.31,134.9,134.4,125.4,109.7,110.8786399,230.7781,233.2576286,66.7,67.41663887,68.1,93.95,1.5543,104.65,162.05,1.4674,1391.003,1703.89,1.21,33.29,10809.8,101,58.1,63.1,56.8,50,153.326,47.04,168.4,01.11.1999
102.1474,102.0113,101.5574,99.3606,98.2678,99.8401,108.6975,102.3138,100.777,107.0798,102.8936,90.0124,96.7416,60.6,81.3797,14.95,17.06,14.07,15.15581598,17.29486426,14.26370106,109996,24579,512.3,6709,17277,10827,6450,105957,26065,5949.2,15147.7,7674,20540,87,1.128,134523,131257,4,12.9,2642,1614,1375,696,680,40.8,4.9,1683,1708,152,377,790,389,5.3,5.2,5.44,5.84,6.19,6.28,7.55,8.19,0.24,0.64,1.08,1.27,1.91,1122.9,4335.2,4644,593911,41958,41638,992.3,923265.8,98.642,100.645,97.9,98.568,135.2,134.8,125.8,104.4,105.3513224,226.5386,228.602884,71,71.64697216,67.4,94.45,1.5841,102.58,161.32,1.4722,1428.684,1784.253,1.18,32.37,11246.36,101.1,57.8,60.3,56.7,49.1,155.444,50.88,168.8,01.12.1999
102.2402,101.8261,101.1318,98.268,100.2812,97.4929,109.9735,102.7803,102.4323,106.0596,103.0888,89.333,93.5672,57.8,81.1321,15.01,17.11,14.12,15.16651847,17.28841646,14.2672379,110210,24629,511.3,6752,17285,10843,6442,106152,26115,5954.1,15181.4,7674,20571,89,1.169,136559,133863,4,13.1,2541,1749,1380,659,721,40.9,4.9,1727,1636,163,316,779,378,5.45,5.32,5.5,6.12,6.58,6.66,7.78,8.33,0.18,0.8,1.34,1.12,1.67,1121.5,4369.2,4670.7,590933,42138,41765,996.3,930514.6,98.968,100.588,98.041,99.069,135.2,134.7,126.4,106.8,107.4543973,227.9125,229.3089918,72.2,72.64239217,72.4,94.28,1.59026,105.296,164.04,1.4486,1425.585,1788.762,1.18,32.39,11281.26,108.6,56.7,60.4,55,52.8,157.58,50.298,169.3,01.01.2000
102.6533,102.2845,101.7109,98.915,100.174,98.4502,110.8533,103.1319,103.1357,105.9775,103.4093,93.6108,94.9853,59.1,80.9859,15.06,17.19,14.14,15.17166344,17.31745648,14.24484204,110302,24609,512.9,6730,17285,10849,6436,106292,26139,5956.3,15196.4,7674,20599,90,1.152,136598,133912,4.1,12.6,2604,1912,1300,671,629,41.1,5,1692,1737,171,384,748,434,5.73,5.55,5.72,6.22,6.68,6.52,7.68,8.29,0.17,0.67,0.97,1.16,1.77,1108.8,4378.1,4686.2,572518,40901,40793,1008.9,936640.8,99.264,100.328,98.68,99.321,136.6,136.5,127.5,111,111.5129596,221.999,223.0249146,83.5,83.88587503,71.6,96.6,1.63477,109.3885,159.9985,1.45121,1388.876,1750.325,1.21,31.67,10541.93,107.8,55.8,58.9,54.4,44.9,151.075,44.628,170,01.02.2000
103.0869,102.5425,101.8484,98.5513,99.7785,98.1037,112.4881,103.8008,104.2561,106.3885,104.1343,85.3526,98.3186,59.5,81.1583,15.1,17.28,14.18,15.15197126,17.3394744,14.2288048,110644,24705,512.8,6811,17302,10870,6432,106672,26185,5971.1,15219.6,7672,20733,88,1.151,136701,134022,4,12.7,2780,1781,1312,666,646,40.8,4.7,1651,1604,150,312,793,349,5.85,5.69,5.85,6.22,6.5,6.26,7.68,8.37,0.16,0.53,0.57,1.42,2.11,1107.6,4416,4715.8,571243,40344,40165,1017.8,942447,99.657,100.497,99.726,99.44,137.3,137.4,128.4,113.2,113.4916736,225.7139,226.2954794,86.9,87.12390844,78.7,97.14,1.663617,106.3074,157.99,1.460774,1442.213,1820.75,1.18,30.18,10483.39,101.7,54.9,56.2,54.3,47.5,154.834,48.061,171,01.03.2000
103.8621,103.5627,102.9164,99.5064,101.0707,98.9278,114.3113,104.2481,105.071,106.5572,104.9039,90.2251,95.7736,58.1,81.3685,15.17,17.39,14.23,15.22435093,17.45230473,14.28098311,110860,24689,516.7,6794,17299,10866,6433,106973,26257,5959.2,15298.1,7666,20802,89,1.204,137270,134806,3.8,12.4,2510,1845,1261,662,599,41,4.8,1597,1626,142,377,697,410,6.02,5.66,5.81,6.15,6.26,5.99,7.64,8.4,0.15,0.49,0.33,1.65,2.41,1113.7,4463.2,4765.9,571984,40323,40018,1025.1,948925.8,99.643,100.334,99.438,99.593,136.9,136.9,128.3,111.3,111.4850652,227.7816,228.1603462,69.6,69.71572811,71.2,97.69,1.66565,105.627,158.2345,1.468875,1461.355,1821.861,1.14,30.3,10944.31,103.7,54.7,55.4,55.4,46.1,156.063,49.646,170.9,01.04.2000
104.2161,103.8131,103.3591,99.7917,101.075,99.3276,115.3501,104.7405,105.7397,106.1146,104.9468,95.5779,96.3027,56.4,81.0236,15.17,17.38,14.23,15.21595218,17.43264659,14.27310478,110735,24644,519.7,6770,17276,10869,6407,107238,26191,5945.8,15252.2,7664,21147,83,1.069,136630,134144,4,12.6,2564,1911,1325,683,643,40.7,4.7,1543,1575,157,329,727,362,6.27,5.79,6.1,6.33,6.69,6.44,7.99,8.9,0.31,0.54,0.65,1.55,2.46,1105.9,4458.3,4759.1,573458,40456,40094,1042.2,955803.1,99.698,100.479,99.424,99.663,137,136.9,128.2,115.1,115.2244424,233.6791,233.9317463,79.6,79.68606095,65.7,100.95,1.719009,108.3205,150.8964,1.495736,1418.48,1756.189,1.17,29.01,10580.27,104.8,53.2,51.5,55.4,46.9,151.587,48.621,171.2,01.05.2000
104.3381,103.8525,103.4747,99.8688,100.8551,99.5234,115.4637,104.9728,106.6845,105.7314,105.1795,95.3353,96.6056,53.4,80.8383,15.21,17.38,14.29,15.21136902,17.38156434,14.29128622,110952,24673,519,6778,17297,10908,6389,107166,26205,5944.7,15257.1,7671,20887,82,1.063,136940,134528,4,12.3,2579,1753,1242,616,627,40.7,4.7,1572,1559,143,294,746,376,6.53,5.69,5.97,6.17,6.3,6.1,7.67,8.48,0.28,0.48,0.41,1.57,2.38,1103.5,4473.2,4774.9,575707,40121,39642,1050.8,972401.9,99.991,100.197,100.289,99.797,138.1,138.4,129.3,124.8,124.9374312,229.9141,230.167284,89.8,89.89888878,62.9,98.33,1.642045,106.1255,150.9245,1.477045,1461.959,1809.9,1.12,29.27,10582.93,100.8,51.4,50,54.5,47,153.065,54.863,172.2,01.06.2000
104.0354,103.7509,103.2502,99.1656,98.328,99.5396,116.1101,104.4022,106.7324,104.4031,105.0832,92.9362,95.9083,53.7,80.4177,15.26,17.49,14.32,15.23516668,17.46153769,14.29669638,111148,24720,520.4,6794,17325,10931,6394,107295,26232,5934.1,15285,7671,20867,82,1.058,136531,134196,4,13.4,2498,1824,1343,645,698,40.9,4.7,1542,1463,146,319,636,362,6.54,5.96,6,6.08,6.18,6.05,7.65,8.35,0.04,0.12,0.09,1.6,2.3,1103,4503.7,4788.6,577080,40020,39451,1057.9,984197.5,100.163,99.955,100.575,100.004,138.2,138.3,129.6,122.1,122.1122112,219.6605,219.6824682,83.3,83.30833083,63.4,99.12,1.651905,108.2115,150.7595,1.477785,1473.003,1819.63,1.1,28.83,10662.95,104.5,52.5,52,53.9,48.5,150.643,49.114,172.7,01.07.2000
103.7633,103.3892,102.8944,99.0498,99.2936,98.9969,115.3169,104.25,106.1772,103.5139,104.4721,94.7099,96.4224,49.7,79.6201,15.33,17.56,14.37,15.31820498,17.5464892,14.35894361,111167,24683,521.2,6796,17287,10910,6377,107321,26248,5924.4,15298.4,7679,20837,77,0.975,136662,134311,4.1,12.9,2550,1893,1394,685,709,40.6,4.6,1552,1541,143,297,706,395,6.5,6.09,6.07,6.18,6.06,5.83,7.55,8.26,-0.02,0.09,-0.26,1.72,2.43,1100.4,4544.6,4820.5,577727,39773,39194,1063.7,997082.5,100.077,99.546,100.112,100.175,137.9,138,129.3,117.6,117.5435791,217.2839,217.1796538,89.3,89.25715656,58.1,100.86,1.714865,108.0804,148.8913,1.482813,1485.458,1808.089,1.09,28.89,11014.51,104,49.9,50,53.5,47.1,149.605,50.153,172.7,01.08.2000
104.2325,103.9772,103.7515,100.1365,100.361,100.087,116.3902,104.5595,106.6912,103.5509,104.943,97.6215,98.376,51.5,79.6627,15.36,17.62,14.4,15.28708063,17.5363516,14.33163809,111387,24644,525.8,6807,17232,10874,6358,107478,26240,5909.9,15315.7,7699,20735,79,1.041,136893,134489,3.9,12.2,2571,1746,1290,644,646,40.4,4.6,1570,1507,153,307,660,387,6.52,6,5.98,6.13,5.93,5.8,7.62,8.35,-0.02,0.13,-0.2,1.82,2.55,1099.7,4590.3,4852.5,578404,39756,39279,1067.6,1009782,100.477,99.645,100.999,100.402,139,139.4,130.3,125.6,125.2780354,220.603,220.0375036,97.4,97.15032367,58.4,102.6,1.758625,106.8375,143.355,1.48643,1468.054,1765.88,1.1,27.96,10967.87,103.4,49.7,48.9,49.6,45.9,152.908,53.692,173.6,01.09.2000
